index,fieldID,descDitheredRA,descDitheredDec,expMJD,filter,fiveSigmaDepth,fiveSigmaDepth.1,rotSkyPos,rotTelPos,FWHMeff,obsHistID,mag,snid_in,chip,xpixel,ypixel
32,1309,55.39479140673574,-29.959905811611232,59840.234524,lsstg,24.7607393672,24.7607393672,2.281446,0.5182479999999999,0.877635,193824,28.453810653746988,MS_9172_1983,"R:4,2 S:1,1",1759.7904243055355,1178.2972320609445
32,1309,55.39479140673574,-29.959905811611232,59840.234524,lsstg,24.7607393672,24.7607393672,2.281446,0.5182479999999999,0.877635,193824,28.276134497710913,MS_9172_2128,"R:4,1 S:1,1",2100.1126639881136,1155.6108582075778
32,1309,55.39479140673574,-29.959905811611232,59840.234524,lsstg,24.7607393672,24.7607393672,2.281446,0.5182479999999999,0.877635,193824,27.83187512317609,MS_9172_2203,"R:4,1 S:1,2",2221.0885248926743,200.37878643888953
32,1309,55.39479140673574,-29.959905811611232,59840.234524,lsstg,24.7607393672,24.7607393672,2.281446,0.5182479999999999,0.877635,193824,25.591836191059546,MS_9172_2459,"R:4,1 S:0,2",496.13061256538776,2160.346121001424
32,1309,55.39479140673574,-29.959905811611232,59840.234524,lsstg,24.7607393672,24.7607393672,2.281446,0.5182479999999999,0.877635,193824,27.307269740579997,MS_9172_2539,"R:4,2 S:0,0",3336.982984488726,2285.0585847001926
33,1309,54.943894637257564,-31.445127008149353,59840.27286900001,lsstr,24.351773088,24.351773088,2.302653,0.608033,0.772644,193900,24.374008750743407,MS_9172_1575,"R:4,3 S:2,2",2108.446072335267,2969.167975904042
33,1309,54.943894637257564,-31.445127008149353,59840.27286900001,lsstr,24.351773088,24.351773088,2.302653,0.608033,0.772644,193900,24.150384436068986,MS_9172_2459,"R:4,3 S:2,2",1417.354885187535,2473.3329214047226
33,1309,54.943894637257564,-31.445127008149353,59840.27286900001,lsstr,24.351773088,24.351773088,2.302653,0.608033,0.772644,193900,27.462147274499536,MS_9172_2686,"R:4,3 S:2,2",852.7002990099826,1126.2085950711544
34,1297,57.31060195702546,-32.14688571562558,59844.245627,lsstr,24.327597583499998,24.327597583499998,1.417393,-0.311118,0.8644139999999999,197402,24.791297858632536,MS_9172_1575,"R:1,4 S:2,2",3681.955164105033,1539.1306068699719
34,1297,57.31060195702546,-32.14688571562558,59844.245627,lsstr,24.327597583499998,24.327597583499998,1.417393,-0.311118,0.8644139999999999,197402,24.08632426295084,MS_9172_2459,"R:1,4 S:2,2",3007.7350199524003,1018.1831644596704
34,1297,57.31060195702546,-32.14688571562558,59844.245627,lsstr,24.327597583499998,24.327597583499998,1.417393,-0.311118,0.8644139999999999,197402,27.592938698786412,MS_9172_2686,"R:2,4 S:0,2",2482.885663995341,3909.7346429693116
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,22.09463984356984,MS_9172_64,"R:0,2 S:2,0",173.49218356938752,2862.7433850925922
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,23.696338524679604,MS_9172_346,"R:1,1 S:0,2",750.3893724385132,3615.3382731169954
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,32.22408556433773,MS_9172_514,"R:0,2 S:1,0",1297.309580822554,1326.7599618167558
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,26.315121135033866,MS_9172_754,"R:1,1 S:0,1",1796.5422527679027,3617.2196992729682
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,26.449565102439514,MS_9172_1071,"R:0,1 S:1,1",2417.656661486723,2100.0199543031645
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,26.716232090402123,MS_9172_1072,"R:0,1 S:1,2",3625.5697663593123,944.0337163020838
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,26.490098589205232,MS_9172_1357,"R:0,1 S:2,2",3742.4725100642304,3944.7554556134523
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,27.95346152081801,MS_9172_1460,"R:0,1 S:2,2",2866.6243375693048,27.097988296292442
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,24.792844603411666,MS_9172_1575,"R:0,1 S:1,0",3982.9303901224857,2208.4805262792424
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,28.376741657534485,MS_9172_1829,"R:1,2 S:0,0",3793.0607931295463,3539.8689264460772
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,25.88452303570024,MS_9172_1983,"R:0,2 S:2,0",587.0567125385955,1126.9752038982908
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,26.295457442995076,MS_9172_2128,"R:0,1 S:2,0",935.3404998795764,574.3378656872555
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,24.08633398063168,MS_9172_2459,"R:0,1 S:1,0",3316.607733494393,1680.247049607795
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,25.389832334657644,MS_9172_2539,"R:0,1 S:1,2",1948.8203364599433,2118.1375576797677
35,1297,58.36509100996317,-29.566684876812946,59844.26003300001,lsstr,24.352771582600003,24.352771582600003,1.281586,-0.419096,0.8663780000000001,197424,27.593395798442373,MS_9172_2686,"R:0,1 S:1,0",2817.120702407843,308.74987194980514
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,22.094664854148466,MS_9172_64,"R:4,3 S:0,0",208.5524587485307,3951.5312490212063
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,23.69637064871511,MS_9172_346,"R:4,2 S:0,2",711.5247615753987,536.9840263033233
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,32.220076228793175,MS_9172_514,"R:3,3 S:2,0",1396.375466064777,2374.5493281000126
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,26.31512894131822,MS_9172_754,"R:4,2 S:0,1",1750.4219480754866,608.2635042242702
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,26.44958277690325,MS_9172_1071,"R:3,2 S:2,1",2543.297029796128,3294.594449959792
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,26.71623820573288,MS_9172_1072,"R:3,2 S:2,2",3719.813687449329,2025.403107458233
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,26.69074212186852,MS_9172_1154,"R:4,2 S:0,2",941.0255011530152,983.2038872540973
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,26.49011097041533,MS_9172_1357,"R:3,2 S:2,2",3804.197681456565,793.0532305743271
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,27.95315266899467,MS_9172_1460,"R:4,2 S:0,2",2838.7744857252856,1143.763807020559
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,28.376746694565405,MS_9172_1829,"R:4,3 S:0,0",3753.232093238567,293.98029721171275
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,25.884557436875163,MS_9172_1983,"R:4,3 S:0,0",581.9841580055443,2206.91863485956
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,26.29548999273116,MS_9172_2128,"R:4,2 S:0,0",929.5086906969718,1921.6472767528114
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,27.756464887574072,MS_9172_2203,"R:4,2 S:0,1",1063.768334424014,1061.2171661907823
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,24.086334300040285,MS_9172_2459,"R:3,2 S:2,0",3437.099717297132,2956.6704939412684
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,25.38986007406109,MS_9172_2539,"R:3,2 S:2,2",2070.882641238565,3234.66697132893
36,1309,55.74180379371541,-30.328374969659865,59844.26048200001,lsstr,24.3745399294,24.3745399294,1.279004,-0.418216,0.853376,197425,27.59341004264071,MS_9172_2686,"R:3,2 S:2,0",2905.7818180739396,1598.4591281525782
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,22.343385113563258,MS_9172_64,"R:3,1 S:0,1",1971.6207468499701,2056.8972741540665
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,24.053854748903586,MS_9172_346,"R:3,1 S:1,0",2516.5839779760176,2807.6625140133433
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,26.714356539088477,MS_9172_514,"R:2,1 S:2,1",3122.0683387492404,489.4634730379948
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,26.417547934077767,MS_9172_754,"R:3,0 S:1,2",3584.1294398181194,2813.3796648435414
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,26.627717725609852,MS_9172_1071,"R:2,1 S:2,0",1.7609063594488288,1278.2805625385665
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,26.819387272212982,MS_9172_1154,"R:3,1 S:1,0",2737.8670074397783,3257.860368866439
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,26.621224705514496,MS_9172_1357,"R:3,1 S:0,1",1301.2761864001131,3134.8551888780157
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,25.009945456953222,MS_9172_1460,"R:3,1 S:1,1",407.2244409290357,3451.3624283062045
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,25.32805160486637,MS_9172_1575,"R:2,0 S:2,2",1583.5250435985756,1408.296114528921
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,28.426503423064947,MS_9172_1829,"R:3,1 S:1,2",1358.9781427254586,2697.295340227884
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,26.275906590663585,MS_9172_1983,"R:3,1 S:0,1",2376.3539485872298,321.6269590607434
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,29.115004576067186,MS_9172_2092,"R:3,0 S:0,1",157.88715577065432,1497.3696783600178
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,27.710142915620562,MS_9172_2203,"R:3,0 S:1,2",2888.7303534119533,3252.689612851491
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,24.162333083000746,MS_9172_2459,"R:2,0 S:2,2",914.3251776388944,883.1849979387862
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,25.711503128637503,MS_9172_2539,"R:2,1 S:2,0",3757.085814277842,1288.8948008977382
38,1419,56.41361244349321,-29.225488509812546,59849.201283,lsstr,23.9389098849,23.9389098849,0.55632,-1.282001,1.164871,199499,27.74341479953609,MS_9172_2686,"R:3,0 S:0,2",405.195983735714,3759.6108147257596
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,26.04463298867643,MS_9172_64,"R:2,4 S:2,0",2801.823169427382,2435.386487135772
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,27.265023127455386,MS_9172_346,"R:3,3 S:0,2",3264.2964207867376,3324.24651577163
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,27.549591190340678,MS_9172_514,"R:2,4 S:1,0",4027.8927820068147,860.5456889242593
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,30.276020279545055,MS_9172_754,"R:3,3 S:0,2",79.56064321113632,3439.2299520871666
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,26.38769977271987,MS_9172_1071,"R:2,3 S:1,2",963.5000917299744,1875.9923077561486
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,26.549590890191826,MS_9172_1154,"R:3,3 S:0,2",3499.958574305818,3766.7019263176817
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,28.433827989999624,MS_9172_1357,"R:2,4 S:2,0",2164.8603458582425,3534.547598744592
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,27.136384718902068,MS_9172_1460,"R:3,4 S:0,0",1150.4525081222025,3897.598897066964
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,31.291547024557765,MS_9172_1829,"R:3,4 S:0,1",2069.969218859231,2974.5692095356826
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,31.543215977307874,MS_9172_1983,"R:2,4 S:2,0",3152.672561469007,687.5228249470306
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,26.689419366791462,MS_9172_2092,"R:2,3 S:2,0",982.1104482982731,2333.784123214875
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,30.969942950206303,MS_9172_2128,"R:2,3 S:2,0",3492.4516055155214,567.0613935071964
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,30.507076701047918,MS_9172_2203,"R:3,3 S:0,1",3621.1650635258998,3898.606231421646
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,29.02808767070813,MS_9172_2459,"R:2,3 S:1,1",1839.8627786936152,1576.8895280837282
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,33.45807146931002,MS_9172_2539,"R:2,4 S:1,0",460.0964019975217,1777.364484170349
39,1297,56.78602736145627,-31.15469470179754,59851.20993400001,lsstu,23.1709388833,23.1709388833,2.562888,0.802471,1.168589,200736,28.01597660367002,MS_9172_2686,"R:2,3 S:1,1",1290.27215489678,227.23394771720652
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,26.044582767327338,MS_9172_64,"R:4,2 S:0,2",1002.2605639483372,1315.8219101694651
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,27.265031836911053,MS_9172_346,"R:4,2 S:1,1",1406.3844722055246,2220.3590456535044
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,27.54858327584876,MS_9172_514,"R:4,2 S:0,2",2258.123291309116,3950.6104888301834
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,30.274435698362947,MS_9172_754,"R:4,2 S:1,0",2447.6735980949043,2368.987216685664
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,26.387875860130453,MS_9172_1071,"R:3,2 S:2,0",3407.3697262518835,811.3601676770407
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,26.55019548960783,MS_9172_1154,"R:4,2 S:1,1",1646.3999533830483,2661.267434806669
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,28.433942259620824,MS_9172_1357,"R:4,2 S:0,2",377.99742134031794,2422.916532793323
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,27.13882109011233,MS_9172_1460,"R:4,2 S:1,1",3547.63225162773,2777.5757030210093
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,31.292639932149463,MS_9172_1829,"R:4,3 S:1,0",216.238449128201,1806.6340950064434
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,31.54314676875489,MS_9172_1983,"R:4,2 S:1,2",1334.605174208838,3791.7437551355492
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,26.688134751311,MS_9172_2092,"R:4,1 S:0,1",3418.722238386254,1375.576444518538
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,30.969901243664303,MS_9172_2128,"R:4,1 S:1,2",1681.3292682560646,3807.578489948644
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,30.50869952062238,MS_9172_2203,"R:4,2 S:1,0",1771.8754165002526,2838.132224827149
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,29.02868997121307,MS_9172_2459,"R:3,2 S:2,0",65.0533678403949,548.1997668487236
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,33.43179454111492,MS_9172_2539,"R:3,2 S:2,1",2928.8188373384837,658.2970970244129
40,1309,55.573448617255586,-30.16892081527496,59851.214891,lsstu,23.0801948987,23.0801948987,2.559377,0.814986,1.337951,200747,28.015977417092447,MS_9172_2686,"R:4,1 S:0,2",3751.924410016823,3459.1794571143673
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,22.176497862175356,MS_9172_64,"R:3,2 S:1,0",1231.6368450396421,625.7548904229631
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,23.64690907025832,MS_9172_346,"R:3,1 S:2,2",1676.9902781707035,1508.8093378342755
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,23.846814428903684,MS_9172_514,"R:3,2 S:1,0",2469.2677590960734,3267.553903058267
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,26.09840754913112,MS_9172_1071,"R:3,1 S:0,1",3627.284714589031,97.1488090217935
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,26.198525778043205,MS_9172_1154,"R:3,1 S:2,2",1914.153410848209,1950.9578852416919
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,25.992057630826864,MS_9172_1357,"R:3,2 S:1,0",600.077502585394,1727.3315663411972
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,23.46912283656628,MS_9172_1460,"R:3,1 S:2,2",3814.1945112891963,2080.3919112735634
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,25.107297301988464,MS_9172_1575,"R:3,1 S:0,1",972.9368677523503,311.91482385077614
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,27.341371548367142,MS_9172_1829,"R:3,2 S:2,1",480.1033939855918,1137.1113791142184
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,25.56798013014172,MS_9172_1983,"R:3,2 S:2,0",1572.8853874874953,3104.610241263982
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,24.9640484445545,MS_9172_2092,"R:3,0 S:1,2",3663.035938908963,580.281366228551
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,25.840762454010463,MS_9172_2128,"R:3,1 S:2,0",1920.5798512839312,3031.9472004242175
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,26.70082558684257,MS_9172_2203,"R:3,1 S:2,1",2039.0160864110192,2095.9883970519836
41,1297,56.0475245839848,-29.6860319855387,59857.270599,lssti,23.665857491500002,23.665857491500002,2.413482,0.811168,0.770315,204560,26.910138027531783,MS_9172_2686,"R:3,1 S:1,0",3956.9136172112276,2692.5401663646226
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,22.177253811584364,MS_9172_64,"R:3,2 S:0,0",1014.0306737460901,1448.8432693038499
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,23.6475454636765,MS_9172_346,"R:3,1 S:1,2",1476.2790305927988,2315.6034344734167
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,26.098722056314887,MS_9172_1071,"R:2,1 S:2,1",3405.629970798989,870.3700522890616
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,26.19879378624556,MS_9172_1154,"R:3,1 S:1,2",1711.569328691858,2758.459060556853
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,25.99239473315097,MS_9172_1357,"R:3,2 S:0,0",378.7523532497359,2547.876581812021
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,23.467434532842283,MS_9172_1460,"R:3,1 S:1,2",3610.7182167390756,2895.3543194834365
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,25.10849262962086,MS_9172_1575,"R:2,1 S:2,1",750.731329032187,1076.0940915898548
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,27.34164193237398,MS_9172_1829,"R:3,2 S:1,1",282.37257861479,1975.4192483263944
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,25.56896573102189,MS_9172_1983,"R:3,2 S:1,0",1365.1153254696728,3924.563519964528
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,24.961529632751983,MS_9172_2092,"R:3,0 S:0,2",3444.7389493269347,1351.1784505255023
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,25.84153122012405,MS_9172_2128,"R:3,1 S:1,0",1707.021968028688,3813.0450947609147
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,26.701093365432428,MS_9172_2203,"R:3,1 S:1,1",1833.1680871124504,2890.758170881613
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,23.636990763931014,MS_9172_2459,"R:2,1 S:2,1",65.79549084544458,572.7802965185772
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,25.05077557433412,MS_9172_2539,"R:2,1 S:2,2",2925.8030630655176,757.4382809696832
42,1297,56.37025243367642,-29.65944674384463,59857.286489,lssti,23.8271418041,23.8271418041,2.369252,0.815337,0.693308,204594,26.91043784317689,MS_9172_2686,"R:3,1 S:0,0",3733.0366543176206,3472.0350769949655
43,1309,55.677598858702744,-30.4423935708909,59857.286937,lssti,23.8304477894,23.8304477894,2.389513,0.817049,0.690368,204595,22.17727512142832,MS_9172_64,"R:4,3 S:0,0",1832.554072374962,2733.4323224371055
43,1309,55.677598858702744,-30.4423935708909,59857.286937,lssti,23.8304477894,23.8304477894,2.389513,0.817049,0.690368,204595,23.64756341075786,MS_9172_346,"R:4,2 S:1,2",2268.9577493985457,3622.781066746937
43,1309,55.677598858702744,-30.4423935708909,59857.286937,lssti,23.8304477894,23.8304477894,2.389513,0.817049,0.690368,204595,23.844243488550106,MS_9172_514,"R:3,3 S:2,0",3072.9770557894294,1132.54844904061
