,obsHistID,filter,FWHMeff,descDitheredRA,descDitheredDec,descDitheredRotTelPos,airmass,fiveSigmaDepth,expMJD,descDitheredRotSkyPos,fieldRA,fieldDec,rotSkyPos,rotTelPos,d1,d2,d3,d4
1839,974779,z,0.890295,55.65380448319879,-30.467947488553733,-29.46229196654011,1.00441957701,22.8049947028,61015.156277,241.39184110056738,54.04475968773052,-30.452706811203253,234.9436930203541,-35.46052982798519,0.6096127258754178,1.5603845160974061,2.085625291479594,2.5241018096551446
1841,974782,z,0.888648,55.78260072971968,-31.036779987559616,-26.454148950544266,1.00165298334,22.8033298276,61015.158308,251.17752317349132,57.23951505760047,-30.8641478038867,246.57095474006192,-32.45238681198934,0.18990725485144863,0.9808858814631919,1.9006398332731977,2.1214662262279873
1842,974815,z,0.894963,57.734467829985924,-33.45196898137458,-21.07636708544636,1.01301820344,22.8030613554,61015.178958,264.9636733606416,58.43974704684052,-33.82473532288669,262.31663709117015,-27.074604946891434,2.857320811376738,2.0584034979746613,2.462233215596806,1.4690500088993035
1843,974817,z,0.896361,58.921237534116635,-30.61479657144577,-20.442733059811182,1.01536903999,22.7866398403,61015.179933,249.02086068342493,57.23951505760047,-30.8641478038867,243.93489051622407,-26.440970921256255,2.5383498837995533,2.8543312717565543,0.8800239805484826,1.5931867825119652
1853,976126,i,0.733521,55.32969399679422,-32.72534390558967,116.27473714092048,1.00960139758,23.6633067653,61017.16024,42.66012049860938,55.12719155429167,-33.448015572588176,353.7908960698529,63.35211529495367,1.816827412466489,0.9201557601235563,2.8494268162803875,2.369218469863941
1854,976144,i,0.733673,57.97089430684036,-33.29217105231259,122.3306145565557,1.00997633696,23.6332389203,61017.16943,51.046890408571265,58.43974704684052,-33.82473532288669,2.2561932056661558,69.4079927105889,2.835113428620387,2.1031895598416313,2.2923034843132286,1.2924034165601328
1855,976165,i,0.738788,57.02712208597268,-31.441288190921973,129.28529086541266,1.02128604617,23.6003385494,61017.180074,41.090395184313564,57.23951505760047,-30.8641478038867,345.7212438916714,76.36266901944586,0.9829845564790195,1.0370528383296025,0.9417642547623859,0.9984906069486424
1859,976215,i,0.755093,57.34471031963496,-30.49287115264193,137.297074306286,1.05881908255,23.5427026187,61017.204191,42.14193015549834,57.23951505760047,-30.8641478038867,350.3737184839132,84.37445246031919,1.2620529381812917,1.8955107135527764,0.7578570634601175,1.6078752487062662
1861,976281,i,0.783921,57.87619957184341,-33.64270663137363,-32.88433969373847,1.12544441714,23.4746459257,61017.234552,234.96970055398293,58.43974704684052,-33.82473532288669,182.62479680311665,-85.80696153970527,3.0816688430033072,2.2768386078711695,2.6447758367058194,1.6459973302027702
1862,976313,i,0.804816,57.293685561699895,-32.45634022077574,-26.880830620578188,1.17612760733,23.4209685385,61017.249406,236.37622845465302,58.43974704684052,-33.82473532288669,186.0690179969866,-79.803452466545,1.8252500350451388,1.185690153323748,1.575370932247853,0.7518239495108918
1864,976318,i,0.816573,55.8613636796003,-30.971405503135188,-26.39009226904864,1.20347976737,23.3931268981,61017.251696,233.90256240438646,57.23951505760047,-30.8641478038867,181.23726491064835,-79.31271411501544,0.12224369180230867,1.0353661101699074,1.8336386396532092,2.0937606992049216
1866,976354,i,0.830389,59.29022540518114,-31.036149733984974,-20.883165716928247,1.23725568029,23.3557901189,61017.268268,238.719692957714,60.47300237442128,-31.197781127991377,186.35068404907287,-73.80578756289505,2.8198676231555497,2.9656577243895055,1.106313867836967,1.4624227410485071
1867,976355,i,0.850396,57.79018822422608,-30.400109285610245,-20.830740078673777,1.28669914499,23.307642162,61017.268717,237.47181976781482,57.23951505760047,-30.8641478038867,184.91748742033263,-73.75336192464057,1.6520314524283122,2.214507358305942,0.6264303188436927,1.6099235134478804
1872,976412,i,0.930782,54.89962522859916,-32.48579025144547,-14.099517309917838,1.49351965099,23.139404314,61017.294589,242.36745312696465,55.12719155429167,-33.448015572588176,190.2784816220332,-67.02213915588463,1.7558872788426887,1.0498370156862256,3.0262177032851776,2.666789792039886
1877,982905,r,0.835488,57.32582056117688,-29.634408488197412,-17.080559422203997,1.01247920765,24.4414556051,61028.083446,79.84995529032413,57.23951505760047,-30.8641478038867,87.38563215262923,-1.080999472073324,1.781739366667352,2.625278856961984,1.4844221132627202,2.4353957516666394
1878,982906,r,0.832286,54.98895772831052,-29.788304951969554,-16.971926624247192,1.00572671925,24.4464876039,61028.083895,79.46186260613642,54.04475968773052,-30.452706811203253,88.65055107693955,-0.9723666741165201,1.4928774848724975,2.375734279141711,2.8658072816821205,3.4008285469425963
1880,982973,r,0.831042,54.034590583087535,-31.16013780085128,-18.85288976988217,1.00265519379,24.4489989931,61028.116907,261.18552657071,54.04475968773052,-30.452706811203253,268.84090750432483,-2.8533298197514996,1.6908456032757138,1.8731350391765151,3.399752427282615,3.4807622586654205
1881,982985,r,0.830708,56.51749910103522,-31.22511121481912,-17.878575039262206,1.00167484898,24.4508215706,61028.122882,264.01444744281423,57.23951505760047,-30.8641478038867,277.1581920415619,-1.8790150891315347,0.4969661227797658,0.8914426033775453,1.289045948577331,1.4813244571216342
1882,982987,r,0.831336,56.997600711515034,-32.92456133095665,-16.74411860490318,1.00287704978,24.4537105283,61028.124042,286.45007953835733,58.43974704684052,-33.82473532288669,320.0327384427605,-0.7445586547725047,2.1024063692590875,1.2503071693185273,2.104048204417714,1.2530362552777463
1883,983038,r,0.839378,58.078072470952506,-33.747328724764515,-6.161244354159795,1.01831434754,24.4387776516,61028.149357,278.3190206933255,58.43974704684052,-33.82473532288669,295.0651857874626,9.83831559597088,3.259868710498597,2.4695410166232756,2.748119557512129,1.748558387874359
1899,994950,i,0.756375,56.673392808133244,-33.11547086829424,44.25898432157313,1.05656694521,23.3838929982,61045.120754,317.9370903501966,55.12719155429167,-33.448015572588176,261.7068954055919,-11.833870300632023,2.1910830336560756,1.2515534231439016,2.3956165955548068,1.579362764322781
1905,995017,i,0.782458,57.10174664357473,-31.092700668364383,43.63171012746391,1.11719786894,23.305628095,61045.151366,307.2154030747579,57.23951505760047,-30.8641478038867,250.74712951721148,-12.461144494741248,0.9484588333774365,1.305653143115918,0.7751397273464053,1.187081972414159
1908,999550,g,1.029943,59.181043931953525,-31.03912911451965,22.413192213045594,1.14590862291,24.6501138597,61057.136637,284.4999800315903,60.47300237442128,-31.197781127991377,235.52501599929386,-27.244716116265774,2.7263149373535716,2.876769860500806,1.012895751908009,1.3917068975788192
1911,1000780,i,1.494168,58.70483966674094,-31.268197641012957,47.83332423071726,1.02857912656,23.224813526,61059.071261,318.58954142571434,57.23951505760047,-30.8641478038867,281.7683250527436,13.337483442393841,2.3306540767990196,2.4163290985442507,0.6602389045717381,0.9463911522758058
1913,1000784,i,1.493375,57.28492647112571,-32.71354097500997,48.521561134228406,1.0276775879,23.2277855084,61059.073076,323.91792898271353,58.43974704684052,-33.82473532288669,294.96503276487374,14.025720345904988,2.031532300799236,1.2989327372737636,1.817979847127761,0.9348796170299142
1914,1000785,i,1.505259,56.145059884275845,-33.50095687285826,48.7229557992169,1.04098096812,23.2122603094,61059.073525,325.9251992576573,55.12719155429167,-33.448015572588176,290.2636848727073,14.227115010893472,2.503962968303475,1.5059062764606836,2.9520999141629116,2.1647890111517434
1915,1000813,i,1.503507,59.07333607294343,-32.03475787511849,50.736730561763196,1.03907726718,23.2153532851,61059.087433,321.35430381697495,60.47300237442128,-31.197781127991377,284.79463083084505,16.240889773439775,2.8167500537172763,2.6059865826688244,1.3812648023898748,0.910727785681027
1917,1003659,z,1.060877,56.58731778370542,-31.533935466394635,-5.806583478973815,1.00347073268,22.330205791,61063.032029,275.52102344877613,57.23951505760047,-30.8641478038867,275.537867396932,0.08645933128524122,0.7328720205043607,0.6830435326782051,1.3202671481451085,1.2883001792964566
1918,1003698,z,1.069205,57.20367124060805,-30.750816752009825,-4.1246658713672835,1.01606339734,22.9223730865,61063.049576,265.25545571310863,57.23951505760047,-30.8641478038867,272.00741605489486,1.7683769388917727,1.0627135799572884,1.6175451341659548,0.7274818875258982,1.4222031239335078
1921,1006055,r,1.482851,55.09416216305553,-33.53361546718072,19.458506159335453,1.12085636457,23.4501359617,61066.090027,287.63774320100083,55.12719155429167,-33.448015572588176,249.58242091126957,-18.404779478310356,2.64682337347441,1.7123328673139746,3.5290202006506757,2.8846676074500857
1924,1006676,z,0.953101,59.12089364748425,-31.051103932437886,40.57360519173265,1.00782391496,22.8379382498,61067.037668,313.1929193367692,60.47300237442128,-31.197781127991377,273.19911097298746,-1.8920785268605174,2.674811076963221,2.824292278747485,0.9618901944395396,1.3465699795875763
1925,1006678,z,0.962114,55.837495136887,-33.530922565543605,41.19801459686623,1.02322561113,22.8481581463,61067.038599,323.5666284812164,55.12719155429167,-33.448015572588176,279.61961872944397,-1.2676691217269462,2.534648733351935,1.5370082663438,3.12217285652288,2.3769464172544694
1929,1006709,z,0.973718,55.384353862599475,-32.65796406888228,43.428424701751496,1.04339359098,22.929806674,61067.053187,316.6014373080012,55.12719155429167,-33.448015572588176,276.551830806975,0.9627409831583222,1.7385062909614253,0.8387692234344454,2.7724671504584624,2.305977798954079
1941,1013665,i,1.266794,58.66465721238749,-30.723945031418186,20.335188881665125,1.34497764788,22.8404933206,61076.117411,278.2432730571559,57.23951505760047,-30.8641478038867,251.5796371935366,-6.000586988405112,2.3038960953206216,2.608598980024588,0.6338187317557248,1.3965666268106665
1942,1013666,i,1.25032,57.92344348579591,-32.94461485378623,20.385208097180048,1.31649317771,22.8670387329,61076.117859,280.49363616802634,58.43974704684052,-33.82473532288669,255.28346556438026,-5.950567772890191,2.5383524733475378,1.8775777203176256,1.9456987617082797,0.946820199858421
1946,1013705,i,1.341005,57.46739362638372,-30.315769898166987,26.70837032424381,1.47731308983,22.7192796975,61076.135414,281.89791908349906,57.23951505760047,-30.8641478038867,255.91291699811097,0.37259445417357434,1.4357891803012002,2.100759080785353,0.8234550602427924,1.7448009188149933
1948,1014255,z,0.990918,54.95998455276658,-32.01963178932703,27.804553177888103,1.04304752813,22.4461140462,61077.025667,298.5947517436109,55.12719155429167,-33.448015572588176,276.93084238845404,1.2829670948569394,1.3512125097524783,0.8821037636337126,2.784977203460913,2.5777930398168363
1949,1014257,z,0.979109,59.27702985312489,-32.33561801334167,28.03688756381365,1.0229078614,22.5494255158,61077.02658,302.77561248169286,60.47300237442128,-31.197781127991377,272.1522024897244,1.515301480782488,3.0921865637526955,2.7940950027015994,1.7219387426736301,1.1318882404436086
1950,1014260,z,0.98737,56.55107347712102,-31.36307945188662,28.51903154841624,1.03698071185,22.6420707501,61077.02795,297.4648221919853,57.23951505760047,-30.8641478038867,269.58116897563383,1.9974454653850757,0.5950627527410928,0.7909355910636381,1.2916680670889753,1.3877754435946847
1951,1014284,z,1.00501,56.67098942207,-33.20657115772004,29.050335311841053,1.06742095601,22.9457291691,61077.03882,301.6590246224263,55.12719155429167,-33.448015572588176,274.7601917816009,2.5287492288098883,2.278581720032164,1.3324041610661608,2.4770970033956448,1.6459555596657136
1954,1014291,z,1.001961,58.18193377723204,-30.849823859008428,29.95291572651064,1.06209570824,22.9674222073,61077.041979,295.92116073258023,57.23951505760047,-30.8641478038867,269.19608404152643,3.431329643479474,1.8777374089507408,2.188425088192412,0.2165889969103033,1.1606056729860403
1956,1016778,g,1.033362,56.29342518343307,-29.47804830590621,87.88622537823503,1.27785137015,24.5638783128,61080.095072,344.83604692912803,57.23951505760047,-30.8641478038867,261.67515354374166,2.823937084861288,1.5429164723291886,2.5345264045343643,2.118912221625885,2.9173635137542884
1959,1016813,g,1.080372,57.19205704289904,-32.286744713417015,91.29463670990927,1.3750708589,24.4808727532,61080.111037,349.8794111789956,57.23951505760047,-30.8641478038867,263.30218179457466,6.23234841653553,1.6387486412931136,1.049271348381602,1.4590311905362472,0.7417630103549683
1961,1018264,z,0.885278,58.38919705009969,-29.63675761515745,19.434212748821906,1.08706412346,23.098552447,61082.043593,280.92518022124386,59.22464193039024,-28.25415315972726,248.81505853625083,-9.767555308272222,2.4721459629056524,3.1294623258854517,1.4040275624982799,2.3867548182115867
1966,1020600,z,0.835119,55.38900897468833,-30.346365844426973,35.16883701448409,1.12808397912,23.1339263405,61085.036661,297.3421264314639,54.04475968773052,-30.452706811203253,266.4827278111254,4.431140995982761,0.8386831302931704,1.7342871089021314,2.338807957554149,2.7792480517262725
1967,1027039,r,1.188347,54.966293253309715,-31.239549751256412,-90.31946254259661,1.35776605678,23.8688689082,61093.063815,167.81263916617633,54.04475968773052,-30.452706811203253,233.9423919775835,-23.019266968734982,0.9167896100174915,1.1632250816755134,2.6080618222436023,2.6928232507532486
1969,1027041,r,1.145996,59.136887896115624,-33.09026072530848,-90.20618878649924,1.27910400562,23.9519118715,61093.064713,171.47407977455492,58.43974704684052,-33.82473532288669,239.33346646352842,-22.90599321263762,3.3818413410244315,2.8600691415206936,2.3016514348153136,1.451568873109522
1971,1027044,r,1.165296,58.069729947624396,-31.938042599300402,-90.01482088292555,1.31460433944,23.9198317204,61093.066062,169.68222652805417,57.23951505760047,-30.8641478038867,235.41644049711655,-22.714625309063923,1.9990087698769423,1.7568891639146753,0.9399260268335848,0.0856618477247469
1973,1027060,r,1.223642,54.529021754692515,-30.817795518260617,-89.72983167562748,1.42545214357,23.8436698776,61093.073344,166.747523183468,54.04475968773052,-30.452706811203253,233.50768889841774,-22.42963610176585,1.2751518239225987,1.7244083204999276,2.983493866469228,3.1893395205198236
1975,1027071,r,1.207876,57.12984766213267,-29.872357860515244,-88.72251457600798,1.39472427306,23.870219631,61093.078349,167.06835671966257,57.23951505760047,-30.8641478038867,235.33095519408306,-21.42231900214635,1.4901243426829833,2.337908192311325,1.3543992154039224,2.254725206058811
1977,1027075,r,1.181428,59.42700366849578,-30.045047339967674,-88.57211315478614,1.34475299226,23.923484518,61093.080141,167.86182781872236,60.47300237442128,-31.197781127991377,236.64497660143604,-21.27191758092451,3.1025599487701223,3.5276524531180584,1.5565766597161814,2.3058580523709633
1980,1028672,r,1.090874,56.19256855864503,-31.328243617942665,43.20353876716265,1.32141819942,23.7400098742,61095.061738,301.437273114004,57.23951505760047,-30.8641478038867,278.1054058684722,20.10107832657467,0.3672815391648214,0.6914622904476272,1.5810259956184118,1.6786151571296846
1982,1028707,r,1.145756,55.79514940308603,-30.907578004757614,43.35359641370741,1.43389358191,23.6820871445,61095.078154,299.1540335669455,57.23951505760047,-30.8641478038867,276.42331637352714,20.251135973119435,0.19850429337413653,1.106309832947827,1.893067237501498,2.1750222137223347
1984,1029803,i,0.831034,54.16818470261172,-30.96842612260051,-87.61000242520245,1.44219244312,23.3868421429,61097.064578,168.65474341376404,54.04475968773052,-30.452706811203253,247.9637578442455,-7.728513106960649,1.5707316710162353,1.8719611331841093,3.2850397799932782,3.4264240741396876
2007,1041605,z,0.942191,58.56506880475529,-31.208781917657888,-29.66855677278721,1.27952639885,22.9020388301,61111.010731,230.0293754776461,57.23951505760047,-30.8641478038867,264.4769171619314,5.659161438286654,2.206132418827383,2.3234190271929256,0.5269514592983239,0.9260833825899409
2012,1043257,z,1.208141,55.477811246192644,-33.61801215040349,-61.63983092420519,1.339493208,22.6300248198,61113.011279,199.0469046997649,55.12719155429167,-33.448015572588176,263.2015131099702,2.9111412612802,2.654937994303102,1.6764720574484488,3.3758221201699983,2.6666187005733466
2015,1043302,g,1.434207,59.46082983048356,-31.54006611480253,-64.36802676150013,1.40040377126,24.1410814147,61113.033731,192.6635387411855,60.47300237442128,-31.197781127991377,259.1376380606663,2.174317536741961,3.0068313886666056,2.9778792167482053,1.360391685248422,1.3243642267886055
2016,1043303,g,1.480457,57.084859333133835,-29.936471837790382,-64.31605948948176,1.47563697617,24.0662685097,61113.03418,190.44609991215492,57.23951505760047,-30.8641478038867,257.7910153547703,2.226284808760327,1.4161058058484886,2.263459305998995,1.3240880949775575,2.207655923242588
2018,1044111,z,1.438432,58.31576404377521,-31.62274392463991,-26.57916834144181,1.28801600394,22.3633483359,61114.004087,233.38170646136965,57.23951505760047,-30.8641478038867,258.3353825559241,-0.3107723080789585,2.074124498837426,2.00369911436814,0.6786655160240702,0.4629512696754394
2023,1047472,z,1.158501,56.54626760218916,-29.898599327532235,-49.85609443064712,1.41392504291,22.660103085,61118.012717,205.52561627246794,57.23951505760047,-30.8641478038867,270.3018352903494,13.846499147588066,1.1978479409181497,2.152978747732825,1.668397524285245,2.443337031411212
2024,1047473,z,1.141056,57.52783605458428,-32.98930556180643,-49.805674144675606,1.37926303565,22.6905459396,61118.013163,208.84528377270368,58.43974704684052,-33.82473532288669,273.666071576019,13.896919433559578,2.3740094708184896,1.6245614400670378,2.029200446841409,1.0664491330205264
2028,1049328,r,1.504498,59.38440279882316,-30.170926167557916,-57.81780136022602,1.47253990687,23.5812025576,61120.023922,196.88689117305884,60.47300237442128,-31.197781127991377,268.7128514371131,12.841072808692498,3.0290436686151754,3.426962000364928,1.4517795874072514,2.1796537596679304
2060,1145213,r,1.000556,57.51900799478847,-32.45364731913863,37.6578229723119,1.2956848963,23.9741014471,61259.352601,137.11932179576615,58.43974704684052,-33.82473532288669,133.34779081600823,35.450904137026995,1.944781260291875,1.3627038804625011,1.5101145788282415,0.6093889612650905
2066,1145254,r,0.952242,55.795416396147345,-30.538707776252387,46.62638863527418,1.19222596558,24.0586561024,61259.37228,145.87603738358678,57.23951505760047,-30.8641478038867,143.33026259323404,44.41946979998928,0.4936502508361487,1.4717164343416338,1.9495709511450967,2.384445885036487
2067,1145255,r,0.935498,55.41001183128867,-30.893139468320317,46.67572030143494,1.15709932064,24.0885048791,61259.372729,145.1961852945422,54.04475968773052,-30.452706811203253,143.0620037535538,44.46880146615005,0.5171616314744379,1.2159230611878504,2.2238144185716746,2.4712092245771164
2069,1145294,r,0.919741,57.42180456293963,-32.301527024531396,56.58107195943614,1.12313685453,24.129654471,61259.391531,150.90728814716786,57.23951505760047,-30.8641478038867,151.18637340117033,54.37415312415123,1.7772767509036187,1.240950060035329,1.3914764270895312,0.5749400019592803
2070,1145295,r,0.906436,54.53533590463723,-29.921918709794063,56.67274520665706,1.09692917908,24.1538632596,61259.39198,154.8981750524032,54.04475968773052,-30.452706811203253,151.10060161923923,54.46582637137216,1.6601374306901204,2.42806813525222,3.1748900102855635,3.625273682775306
2071,1145307,r,0.902616,55.09896893512471,-32.3483949721731,56.824006064571606,1.08887443247,24.1702882097,61259.3975,149.14059063486968,55.12719155429167,-33.448015572588176,143.9620058581453,54.617087229286696,1.5511676324493524,0.8384663329102505,2.812961430156884,2.480039061372492
2076,1154192,g,0.803675,54.57887030676404,-31.390982496509494,-70.23654697812759,1.31775180931,24.8371961833,61269.311346,31.20337918158216,54.04475968773052,-30.452706811203253,93.83312622123638,-8.289839858850316,1.2769569861703196,1.3538642078393432,2.95232675045279,2.9737583618571826
2083,1155524,r,0.990834,59.53926633685827,-32.16224098453509,-2.6861407351323257,1.47987504024,24.0704624859,61272.297665,100.29173609736372,60.47300237442128,-31.197781127991377,182.06587647396654,78.09345992697705,3.231125223176514,3.003058710404585,1.7521867443935177,1.3142562254475652
2084,1155525,r,0.961941,57.177706166426084,-31.400493595908664,-2.6335432095393156,1.40800380037,24.1306224123,61272.298113,100.22529058547457,57.23951505760047,-30.8641478038867,181.34899168069884,78.14605745257006,1.0840486015787807,1.167642147533332,0.8093839531934613,0.9213343561210421
2085,1155526,r,0.939488,55.9721534243886,-33.48823720980636,-2.582893740449751,1.35273626129,24.1719668657,61272.29856,97.65349589348571,55.12719155429167,-33.448015572588176,177.8989836130981,78.19670692165963,2.488348634076136,1.488421477610351,3.0218951213721805,2.2635155049973803
2086,1155561,r,0.914068,56.238424615035846,-30.07409630018081,-8.372460372908181,1.28650538889,24.226162164,61272.317136,93.61171699681921,57.23951505760047,-30.8641478038867,173.59183068398164,72.4071402892012,0.9484021160701023,1.9367063248795726,1.7774095588893652,2.4468002122465884
2087,1155562,r,0.895078,55.66321531355142,-33.24576147090699,-8.21632937373503,1.24665756332,24.2745214848,61272.317582,89.47855426783816,55.12719155429167,-33.448015572588176,169.49558351925285,72.56327128837434,2.2637967593273385,1.277643650221121,2.993128388533671,2.3291519955308977
2088,1155565,r,0.911673,58.59934181595456,-33.47798126527351,-7.975572508221059,1.28576836209,24.2324932386,61272.318926,90.3963714578709,58.43974704684052,-33.82473532288669,170.42652534478142,72.80402815388831,3.312454365506946,2.638942730273456,2.5292869140690275,1.5615843193052408
2091,1157696,i,0.944162,56.09344738869825,-29.73977542672197,-36.38591396290098,1.01585667653,23.72196217,61274.405381,59.951426500597975,57.23951505760047,-30.8641478038867,76.88331576788123,-12.395884601875848,1.2628007567668136,2.2616469436582594,2.072122154414058,2.7903104676517043
2092,1157697,i,0.939977,55.360229743982956,-29.669244322141367,-36.291948884499526,1.00807006714,23.7292386465,61274.405829,60.64255891153135,54.04475968773052,-30.452706811203253,77.99565603134822,-12.301919523474393,1.4407582856926664,2.394599834676567,2.6383954879718474,3.250903297815611
2112,1165706,i,1.236939,58.92496983734399,-30.641553700478376,-2.07336237323991,1.44022548113,22.9846847972,61286.264324,101.57440463247092,60.47300237442128,-31.197781127991377,128.32386768518313,24.9253829615762,2.5372554756225774,2.8439355893039138,0.8714655724724251,1.5715236006357165
2114,1165709,i,1.199379,56.28528189540661,-30.990313110374505,-1.9420977423754386,1.36740193338,23.0383273355,61286.265666,100.39403576551766,57.23951505760047,-30.8641478038867,127.60927472309598,25.056647592440676,0.24473844592782046,1.0385747524207176,1.4698923080982689,1.7768178342003234
2117,1165735,i,1.188961,59.801703768349554,-30.511263097865626,1.4035174149524645,1.34730135174,23.0642455789,61286.277429,104.030479692442,60.47300237442128,-31.197781127991377,130.27553382273726,28.40226274976858,3.303196853516904,3.5743634096631216,1.6235858989146434,2.142017430560757
2122,1165787,i,1.105666,57.9783429827765,-32.433135430072944,7.532160470569315,1.19167765328,23.2193360394,61286.300813,104.25828882797735,58.43974704684052,-33.82473532288669,128.99531692529695,34.53090580538543,2.2103438284528383,1.7288594823728272,1.4332538226998253,0.43352279981651776
2140,1169217,g,0.718132,57.19025483979243,-31.905384004977943,-10.166333933683276,1.14233010014,25.0379825668,61298.27912,85.65020032678501,57.23951505760047,-30.8641478038867,139.91658004984458,42.48161194529781,1.3603842611812644,1.0143309545167996,1.1387978903267024,0.693539433747212
2142,1169266,g,0.701741,58.97949359204027,-31.4015249199399,-7.470109141356647,1.09850211921,25.0716423808,61298.30244,86.93120905571496,60.47300237442128,-31.197781127991377,140.24671833139897,45.17783673762444,2.5798813661961213,2.604553097013307,0.9290581599224429,1.0259816764264884
2143,1169267,g,0.692983,57.97775084178143,-29.373827282971913,-7.413500911197722,1.07540950735,25.0884473647,61298.302888,91.48104664225824,57.23951505760047,-30.8641478038867,139.94219126328693,45.23444496778337,2.3593476345383713,3.1286420968506437,1.6262864210164727,2.626242392057846
2144,1170050,g,0.798584,57.87295801842675,-32.479774194596594,23.098908102258164,1.2670086762,24.8658012264,61299.248785,121.9468747961494,58.43974704684052,-33.82473532288669,147.16037086212458,50.0653386174289,2.1740586003482694,1.6552167726900204,1.4837127064513729,0.4916601310401256
2149,1171794,r,1.206054,59.64684023031445,-32.001927393457485,-34.55095932821501,1.31128573474,23.5340041376,61303.236882,65.64188911576835,60.47300237442128,-31.197781127991377,126.36114346218298,25.166483601767254,3.266630705212697,3.09251736274992,1.724918901360301,1.3965728717581951
2151,1171801,r,1.170727,55.45079511634429,-31.21239155176721,-34.36159677692427,1.24724086837,23.6183365389,61303.240011,65.09892588768459,57.23951505760047,-30.8641478038867,125.60329218656344,25.355846153057993,0.5159752971025685,0.9160247439431352,2.192916822457115,2.3094484184945587
2155,1171841,r,1.138652,58.37495207714024,-29.361967056612706,-39.620375307973504,1.19028188156,23.7450839949,61303.25976,61.44419177234497,59.22464193039024,-28.25415315972726,122.84186479715093,20.097067622008755,2.62626375111194,3.336074780657751,1.6697885848225442,2.657661537985115
2156,1171842,r,1.122019,56.04618961873551,-30.660690490835744,-39.59333170004333,1.16085572188,23.776737988,61303.26021,58.692922733664034,57.23951505760047,-30.8641478038867,118.14361087707819,20.12411122993893,0.34161974072897366,1.3398904665448603,1.7116567430336338,2.139784751755722
2161,1172983,z,0.718648,54.347905348926204,-30.45723317778479,-37.904252119997665,1.03784925366,23.1992745785,61304.397074,228.05241397671688,54.04475968773052,-30.452706811203253,316.83517557969435,50.7713372125891,1.5203006980321652,2.091794125478271,3.1857443165817534,3.482910981108504
2162,1172984,z,0.713535,57.53921475689922,-29.741035933871256,-37.85589448208862,1.02587986091,23.1929845262,61304.397523,225.8278585520868,57.23951505760047,-30.8641478038867,319.55689699390433,50.81969485049814,1.8298602173379064,2.6168429454409936,1.3202371666938237,2.2933165780452827
2164,1172988,z,0.713205,58.161180377861335,-33.585410851860544,-37.067733739106664,1.0251587242,23.0942050764,61304.399345,243.55672646791277,58.43974704684052,-33.82473532288669,333.46836955546024,51.6078555934801,3.1655319412496032,2.411135679359245,2.5889972124968694,1.591189350166291
2165,1172989,z,0.718619,54.87463001359881,-32.63453009506143,-36.85178594612186,1.03779881316,23.0501368416,61304.399794,236.75474027018527,55.12719155429167,-33.448015572588176,328.5023724577228,51.82380338646491,1.8936709175482693,1.1432838177296183,3.118186639000799,2.7162828242730503
2168,1173728,i,0.742721,56.271731998117616,-32.2739677545856,-2.835797311220497,1.00955266127,23.7800176422,61305.328001,73.78673196352064,57.23951505760047,-30.8641478038867,90.85529267260294,3.3335830436301555,1.2948017956056568,0.357774586732362,1.946241744224885,1.4888654595871427
2169,1173729,i,0.740316,55.10799607059614,-29.458739628210306,-2.7056213001667735,1.00381395098,23.7838188523,61305.32845,97.37807944212628,54.04475968773052,-30.452706811203253,92.25422642519436,3.463759054683879,1.7231937114490723,2.6543776160709167,2.9356582687249495,3.554640180387754
2170,1173775,i,0.739688,59.923477951505625,-32.56010287747394,-11.465630325701444,1.00222905085,23.995155896,61305.350277,44.801435029971145,60.47300237442128,-31.197781127991377,69.93763489640783,-5.296249970850791,3.681733447823295,3.3638402549660125,2.259879779286992,1.7199201672201685
2172,1173799,i,0.739751,55.686082742006185,-30.66286773045724,-11.091145110803938,1.00184795307,23.9945637177,61305.364382,261.4306738818413,57.23951505760047,-30.8641478038867,273.8271300122303,-4.921764755953285,0.4316446498495429,1.3637502522919787,2.0152697521282468,2.3861907771070574
2175,1174352,z,0.986509,58.162977270909686,-31.957236685437284,-88.26260135385647,1.4003880785,22.6818546847,61306.206336,14.249545908694344,57.23951505760047,-30.8641478038867,22.837123685662892,-80.24640613796062,2.0781734713777587,1.8352040122056004,0.9672745702242133,0.14470769132128014
2176,1174353,z,0.963782,55.4671676793248,-33.12005453065529,-88.21206647632592,1.34611456631,22.7280961991,61306.206783,12.078327751335156,55.12719155429167,-33.448015572588176,19.35548834777093,-80.1958712604301,2.1676016352294427,1.2067252044114996,3.016782895979491,2.4106241225954417
2177,1174373,z,0.937178,54.48655078836034,-30.539910987622164,-84.52834892409132,1.28443667983,22.78001102,61306.216125,17.232262604640553,54.04475968773052,-30.452706811203253,24.999008038250516,-76.51215370819548,1.3793742499765334,1.950646977922348,3.0535746757668965,3.3389229032908663
2178,1174374,z,0.957576,56.97812886122595,-31.24894625909656,-84.48148097644962,1.33181501087,22.7430637824,61306.216574,17.15954291126956,57.23951505760047,-30.8641478038867,25.4710679656588,-76.46528576055378,0.8735435331535186,1.1214920659159444,0.9094983519087596,1.1494228783715328
2179,1174375,z,0.938162,56.13764372157462,-33.457125601530755,-84.43151905671422,1.28632334869,22.7790390647,61306.21702,14.299355273873818,55.12719155429167,-33.448015572588176,21.658434909519762,-76.41532384081837,2.4598819372847256,1.4617185403639903,2.9186491150110356,2.1394804732092307
